DataID,Model,DataPreProcessing,QbitNo,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

jYehPgpQiRb4snCFy7BoyD,U_SU4_no_pooling,no_redu,16,2,Nestrov Momentum,cross_entropy,"[ 8.05520571e-01  1.13161120e+00  1.02112785e+00  1.20395007e+00
 -1.43773432e-01  6.10789165e-01 -9.41803927e-02 -1.47328752e+00
  1.28616288e+00 -9.01340587e-02 -2.56001990e-01  6.27296408e-01
 -1.52570796e+00  1.17621101e+00 -1.17514915e+00 -8.69129106e-01
 -5.58551479e-01 -2.26988118e-01  1.09641832e+00  1.21486462e+00
  5.07992806e-01 -2.49531396e-01 -1.54017600e+00 -5.40157737e-01
 -6.90489157e-01 -3.69075745e-02  1.64578504e+00 -1.19405723e+00
  6.92559728e-01 -3.73289686e-01  1.64796459e-01  1.75494767e-01
 -4.55846123e-01 -7.46158720e-01 -2.52032397e-01 -1.27733814e+00
 -1.13837611e-01  7.30494220e-01  5.83813954e-04 -1.61367176e+00
 -3.08329455e-01  7.57755164e-01  3.47710795e-01 -2.76051308e-01
 -1.71793552e+00 -4.14998532e-01  3.94195451e-01 -1.30787366e+00
  1.63656872e+00  4.04771952e-01 -1.17756114e+00  4.38381520e-01
 -1.25142985e+00  7.82516917e-01  1.08398070e+00  8.19115003e-01
 -1.22397915e-01  4.16176596e-01 -1.48337019e+00  1.11795807e+00]","[np.float64(17.30478157891173), np.float64(17.488391569575512)]",0.5225,1.0,0.6863711001642037,0.5225

DataID,Model,DataPreProcessing,QbitNo,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

T7EzCPymiZD7Tq3hCUZdwX,U_SU4_no_pooling,pca,16,2,Nestrov Momentum,cross_entropy,"[ 1.12295226e+00  1.83902732e+00  9.69000779e-01  8.94975838e-01
  9.12663395e-01  2.33554065e+00  2.73824488e-01 -6.93553685e-01
 -1.10426590e-01 -2.84640341e-01 -2.16801673e-01  3.33427326e-01
  6.52189522e-01  3.07732470e-01 -3.68852045e-02 -9.92660738e-02
 -1.06128818e+00  1.34845696e+00  9.18853678e-01 -1.18694261e+00
 -3.53383450e-01 -9.08700705e-01  1.84992022e+00  7.51667347e-01
 -1.49696726e-01 -1.03888487e+00  9.74246716e-01  1.99551920e+00
  3.47313558e-02  1.34556857e+00  6.00593644e-04 -7.35427394e-02
  6.49288866e-01 -2.76384495e+00 -6.59204845e-02 -1.46547974e+00
 -5.18616935e-02  7.05567738e-02 -3.42963052e-01 -1.88459365e+00
  6.20218314e-02  1.05498374e+00  2.40242603e-01  1.22273314e+00
 -3.74460411e-01 -1.11250815e+00  5.54663291e-01 -2.46881461e-01
 -7.10841249e-01  5.79191234e-02  4.83941700e-01 -4.51974368e-01
  2.45771992e+00 -4.59198102e-01 -5.70670746e-02  2.11428415e-01
 -3.13167994e-01  3.85413383e-01 -1.98658774e+00 -6.08924655e-01]","[np.float64(16.95766083220681), np.float64(17.621719493354558)]",0.4775,0.0,0.0,0.0

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

8CuphvBKoFz5PBMw4QHnHs,U_SU4_no_pooling,pca,8,Amplitude,301,Nestrov Momentum,cross_entropy,"[ 2.05231211 -1.02178656  0.67575318 -0.93659658  2.1144087  -0.86785813
 -0.28188424  1.46461742 -1.14676595 -1.94408709 -0.27124898  0.86423913
  0.62675359 -0.36313904  1.06064234 -0.26083187  0.52719536 -0.99825049
  0.70826022 -1.39470433  0.45120618  1.74317685 -0.6461187  -0.12456554
 -0.79786534 -1.44093554 -0.77876612 -0.56057959  2.37265266  2.72437287
 -1.44841468 -0.70572832  1.47128855 -0.60810279  0.56401442  0.89957574
 -0.46914012 -0.77145357  1.18437039 -0.44117333 -0.04364879  0.76713801
 -0.81584953 -0.48074599  0.34152394]","[17.269927293007488, 17.256146185909326, 17.795653869500118, 17.014907279606803, 17.118652837522426, 16.716071358694183, 16.510673745339503, 16.662426177958363, 16.4519230861572, 16.77959164379112, 16.578009169684908, 15.851134472753946, 18.31632368468901, 16.87410972804689, 17.02392575012469, 16.582765429370575, 18.061093408227112, 17.455237729333284, 17.084200683699233, 18.27870903280477, 16.570614896728216, 17.039600689136208, 17.19030826913699, 17.129053963050023, 16.799595679315633, 16.4776733894895, 15.980574605013683, 16.193788369840664, 16.91318133011118, 16.08492311203241, 17.18369400187017, 17.021166961443345, 17.240757069007977, 16.302701658263302, 16.70615644277088, 16.38485788439975, 16.392853806954598, 16.05623766784927, 15.790472421284882, 17.25989204244891, 16.60908026747726, 15.72491968071422, 16.33377179393849, 16.51482784346256, 16.1875283369812, 15.849141433122966, 16.0793834382256, 15.66816109485353, 14.826151861855902, 14.873198406724432, 16.714627445845416, 16.034229601906734, 15.97286944735125, 15.508848991380859, 15.417482479485278, 15.43449626226771, 14.420435119103836, 15.353834249925622, 15.05991279959961, 15.654661640291934, 15.876838502825768, 15.19738826977447, 15.656536747887685, 14.742062815697741, 13.446363881113806, 17.82990226687952, 15.082075545519997, 17.72374149354337, 15.099055078531977, 15.195740721361183, 15.382815301775853, 15.292711764829825, 15.801076181179043, 15.102787995338765, 14.93478177154135, 15.233557787949028, 15.586006686363117, 14.650037878279702, 15.028317079332286, 15.503360174002797, 15.240102228009786, 15.133513071197823, 14.750128266444488, 15.750756258472085, 15.169673600522357, 15.729301731346926, 15.499691187579367, 15.968197553353887, 15.876876046546945, 15.287121598380837, 15.313945406017396, 14.915182516542515, 15.504849344468154, 15.12518157655446, 14.82528386022742, 15.13944057790056, 15.03537096756705, 15.34194261163412, 15.506538618524417, 14.828436448320264, 15.690020353283737, 14.387812206324316, 15.036607415103076, 15.636631800413376, 15.201614957051085, 15.583155642393832, 14.874216445282778, 15.013959388142872, 15.145828460671021, 16.33138940928555, 15.19639845956299, 14.831274568507002, 15.673299400440957, 16.824536441027373, 15.018621301944547, 15.094431182755903, 15.118274391444277, 15.609129493821639, 15.302052690147436, 15.015314135900741, 14.733623987120206, 15.583594489655395, 15.179829912976755, 14.504027273542576, 14.872515740198548, 14.372853232910904, 14.559749214163096, 16.045304011542317, 16.490447174136815, 16.18135755827097, 16.16846655601873, 16.121994486041462, 15.531352709217025, 15.45971238727372, 15.672781752564958, 16.477810951329317, 15.589882712456479, 17.2908508523083, 16.64114558601699, 16.111620126189816, 15.47115453832331, 14.834296182842262, 15.037313458813998, 14.5956673107763, 16.708425904382647, 15.486080760560242, 15.525562447239977, 15.065569768845224, 15.501351167775447, 15.199204461278812, 15.027842111326157, 14.748566009016795, 14.951399663492305, 14.613327581957257, 14.71496500804223, 15.385717131978819, 15.409425518347941, 14.5251958141415, 14.72538079200465, 15.146939103785428, 15.43717285766057, 13.603532910909612, 17.538051038370405, 15.671875803379109, 14.103189998267865, 14.755786525430507, 15.198337327278242, 15.411952343587458, 15.429726057672557, 15.903760647918983, 15.167863038122858, 14.241839387369446, 15.134506558158755, 14.612924929436799, 16.136370703569693, 14.637940174890858, 14.722459426488168, 16.05076779392692, 15.041873183324201, 15.355441385307593, 15.802056637437143, 14.851516998643795, 15.66664839959016, 15.370316074709736, 14.38281491940503, 14.540369635685687, 14.585212671068865, 15.247633954933534, 16.15026160476577, 16.419306797176898, 15.083418535879122, 14.197722893923915, 14.697640376274625, 14.589092976701886, 15.816086204446494, 14.555251349798676, 16.18541050740139, 14.737191257758047, 14.481336316733596, 14.637796264488735, 15.161372868868689, 15.324899934995509, 14.10570179252167, 15.17658218098194, 15.4494614224833, 17.616587569337295, 14.460002774908792, 15.47750475255928, 15.02802650827886, 14.38236754382912, 15.000876341305323, 15.54549664129844, 15.180703681506186, 15.001789506646611, 14.491482210953246, 12.897904298731182, 14.806631852984681, 13.50449262175214, 13.564726789254324, 15.243665049702775, 15.020270231754584, 14.301765384136687, 15.821043269394245, 14.656864909788608, 15.378920061251145, 17.277202066218358, 17.07654932611443, 14.238327131038943, 15.362818342107584, 14.470128645523896, 15.035797685131865, 14.59184320131389, 14.203294401452382, 16.601564889691534, 15.106032863201518, 15.23083221884457, 14.86399225917574, 15.985762327325856, 14.57404949020632, 15.047035701031119, 14.43817871679517, 13.79610927403704, 14.795566113596847, 14.927345414291617, 15.792843047584297, 14.465402219175704, 15.049861294145085, 15.32265439216232, 15.678311392649091, 16.507990141018567, 15.288176661412887, 15.339133804826796, 14.6258639869867, 16.66706888249432, 14.643686058845569, 15.400043394924223, 15.470070154791854, 15.55807261607883, 15.558202123932162, 15.260905188452972, 15.250804418450427, 14.972491679776024, 15.301589372397716, 14.86795347744716, 13.873114233414292, 14.121361951198216, 14.659744551602024, 15.097829221378028, 13.409532002222146, 17.532775481204066, 14.641707861355851, 14.600271441597432, 14.434695165587225, 14.31829767087498, 14.815480117744858, 17.691829677249785, 20.504812533689144, 18.98223398260247, 17.136173224265512, 15.23149895453575, 16.27055329085191, 15.191850142725052, 15.324207054664, 14.698597467242472, 15.644014562095196, 14.34784204496828, 15.275499654020898, 14.752689088618224, 15.173505935930248, 14.37189947880751, 14.121528078956421, 14.810876763857769, 14.724365371910157, 14.749417697070204, 15.508524240705041, 16.73611049376604, 15.070073369868894, 14.84030369922952, 14.583308078857858, 13.701322129713123, 14.49400374540551]",0.755,1.0,0.8047808764940239,0.6733333333333333

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

XwBGNnVZVenCXrrvHpng64,U_SU4_no_pooling,autoencode,8,Amplitude,301,Nestrov Momentum,cross_entropy,"[-0.67622976 -0.26342558  0.22203053 -0.03158535 -0.24527497  0.0948274
 -0.84555167  1.55511683 -0.50981242  1.77365856  0.46895585 -0.04929336
  1.95092645 -0.95981521  1.00474096 -1.12249464 -0.95955564  0.47279467
  1.85507183 -0.78244491 -1.5458116   0.1103645   0.14236217 -1.43755828
 -0.34069248  0.2106614   0.55650883  1.16197866  0.28656856  1.42159714
 -0.10485826 -0.39054649  1.12996017  0.01511744 -0.57834165  0.44293099
 -0.37178347  1.29569339  0.89707874  1.66487281  0.0488771   1.70802368
 -0.96583254 -0.74102994  0.1958307 ]","[17.28646318764679, 16.80910243286681, 18.29339308946929, 17.552103857971606, 17.14569563245457, 16.883412915682367, 16.870625303555805, 16.368853385022366, 19.128651113079037, 17.189262443233808, 17.07213731427517, 17.121667595592026, 16.832257001096135, 17.130315460245264, 16.864491126528602, 16.4093949046817, 16.74141527095751, 16.88662043307199, 17.301817457355355, 16.702527353296478, 16.696361503180103, 16.45470478267962, 16.546958800074282, 16.528777262285203, 16.387808363155973, 16.436666425793018, 16.390346966441108, 16.0803593385993, 15.627967520530325, 18.78766270049846, 16.589564518860577, 16.44610907542072, 16.257909973121567, 17.824129833328165, 16.55124724162055, 15.963237824117478, 16.20667226669803, 17.02024446070669, 16.524854053497815, 16.30402984102094, 16.31194603331852, 16.279070674831807, 16.355489760060944, 16.369978072173907, 16.20675964230112, 15.390635108430743, 15.969956511020115, 18.368989868014403, 16.5673770150838, 16.676379002515755, 16.31698349007426, 16.298105159702555, 16.26476562482074, 16.211638606441678, 16.50498119728128, 16.710586103704877, 16.022047716473235, 16.246518671139892, 16.211437138222713, 16.132168636895788, 16.634953026175037, 16.17492220458898, 16.035143106636728, 16.39500398390571, 16.167156017042874, 16.09194273269539, 16.01224070832497, 16.236338906106308, 15.92592655066666, 16.051405879821548, 16.281781922718626, 15.90575369567657, 15.499242807214122, 15.824064226985108, 15.492476869202166, 16.743036821371543, 16.955635488941184, 16.73855588015266, 15.995676456462588, 16.11356424927338, 17.298008603050754, 16.647037075613866, 16.282597580603078, 16.165947802481863, 16.212369557515718, 16.038742210434364, 16.549526770191683, 16.57101622633239, 16.269025447978635, 16.34178965331411, 16.191520911057594, 15.710647722232773, 16.23128663850454, 16.229236255907534, 16.964032878560214, 15.82615684712933, 15.811208690941893, 16.498572806261333, 17.071705557394694, 16.08028537091404, 16.161161001544794, 16.420851130762845, 15.793411828460732, 16.25332690852882, 16.12940568309189, 15.87892448763649, 15.687753278166431, 16.054925264755372, 16.270652149813774, 16.738093930110995, 16.205214889175306, 16.716069550896503, 16.662711735319405, 16.034426842256494, 16.054906783690214, 15.613612545164473, 16.126081542398733, 16.252837466976086, 16.63119274086164, 15.75498086668584, 16.204084841786425, 16.366552407999325, 15.763006176367897, 15.956447941957784, 16.107125629651197, 16.323811058101803, 16.226667853516247, 16.12715080963222, 15.928058119593317, 17.145697216099528, 16.12809030314112, 16.86238404655083, 16.489732406941048, 15.837705735717316, 16.02342273343522, 15.923717665590306, 16.352608029244585, 16.0035455563851, 16.272139076305585, 16.538674347724733, 15.987811232376043, 16.27744809489915, 16.052041487566047, 16.26505420494835, 15.89195813420459, 17.180086186244125, 17.41032632442774, 16.330905254918406, 17.082548123599384, 16.357576069050804, 15.94432529823035, 15.736411948456954, 15.611158252992398, 16.334387630112328, 16.144660540792955, 15.396002413684938, 15.955934116231115, 15.993594627527816, 15.799235461415368, 16.108697646222275, 16.119815175015212, 16.49975931920766, 16.451663567037762, 16.797794973698956, 16.202449496320785, 15.992179554939716, 16.21724661236089, 16.14566230829886, 16.06713497985031, 16.003969097571378, 16.3902942900042, 16.788375605212824, 15.956134297664539, 16.185562991014514, 16.186872114018005, 15.537399444139497, 16.364987925544884, 16.4424157148586, 16.114560641964754, 15.794849569037511, 16.137614575562335, 16.11437057551684, 15.968712363860138, 15.951700464400837, 15.994226592518634, 16.224755191330324, 16.0293635809552, 15.89122268354062, 15.737478580033029, 16.512539753633472, 16.418364599086427, 16.081964266664954, 15.80429816541139, 16.119923850593832, 15.808056327630577, 16.07661795982799, 16.080738384532914, 15.584116565858398, 15.130357237183143, 16.27730724040554, 16.378813727182276, 15.66186449110006, 16.541787611572936, 16.1510759235012, 16.336243080012295, 16.428285374028995, 16.04119561183091, 15.889950744908784, 16.076785279450732, 16.63251795861349, 16.039288235598978, 15.93214696006824, 15.735471519630542, 17.016902654500434, 16.334607109239247, 15.806662809770375, 15.824726585775736, 15.232780308551085, 16.687816399138097, 15.512598473888772, 15.74881310778473, 15.617798898368203, 15.653564230739429, 16.40187738747145, 16.534316687182393, 16.051151097983308, 15.88353203625802, 16.284505981058206, 16.090657674883616, 15.611340692163152, 16.6929947480411, 15.367108773850447, 15.819876675255301, 16.398719504383866, 15.452583509964228, 16.469528615063567, 15.468138134057268, 15.275409543795709, 16.098860836393683, 15.786870957327514, 14.381020405419418, 17.28698457833752, 16.692385319301934, 16.422570879396346, 16.080431855938745, 16.143576875474295, 15.986013512723982, 15.910092597864582, 16.082833994498714, 16.09621532385616, 15.848019182975072, 16.501282814690256, 16.379247493334788, 16.26238085098652, 16.244811065662326, 16.330690682101615, 16.007990721692458, 16.120551576276732, 16.27406812896796, 15.915295908105499, 16.31294911133359, 15.814253224753793, 15.96618971838443, 16.292454139870657, 16.136739793102485, 16.080532634389545, 16.114881309466107, 16.1658123427534, 15.75989322196314, 15.88426783982181, 16.858091004468346, 15.82786071634545, 16.46934315542395, 15.827739870997009, 15.157215800883687, 16.34688524518563, 15.869454645929878, 15.86056172827865, 16.278974395538857, 15.943914495037312, 17.310295422387004, 16.264966824068566, 16.92118056805946, 16.24569682065145, 15.856527685527045, 15.891390287821471, 15.98903786588615, 15.45582982265963, 16.812272840181226, 16.409435115358388, 16.330509530655952, 16.133117142246498, 16.29231475046876, 16.212321521674344, 16.037501433770718, 16.340969604691615, 16.13317982670372, 15.739260526337775, 15.982052379863289, 15.805821423324089, 16.069304040809648]",0.8175,0.64,0.7781155015197568,0.9922480620155039

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

7Jin3rZmTmHc2uKJjSeM5B,U_9,pca,8,Amplitude,301,Nestrov Momentum,cross_entropy,"[-0.1418194   1.31995419 -0.31864551 -0.62876531 -2.04880823  0.16199247
  0.45399212  1.2943465   1.15060796 -0.6557215  -0.96137066  0.84843425]","[17.362664762258564, 17.290522391898946, 17.485295185091697, 16.96234427242423, 17.479837840038027, 17.069740605480092, 16.84992372418393, 16.78315553515801, 17.328230466351393, 17.324533366115407, 17.53699971936638, 16.298160927715344, 17.327781294778077, 17.295711642250446, 17.567877109829535, 16.667802304126646, 17.821114215485505, 16.913407425042145, 16.673105569616617, 17.136891002492558, 16.245652482852126, 17.821494997938224, 17.115880476286293, 16.89854188151995, 16.631576798273358, 18.576140508891, 16.411952660644225, 17.358347201322022, 16.371251270058966, 16.890678297912828, 16.614600107762207, 16.587479233498776, 16.80190132071675, 17.132995227104217, 17.688909877544397, 16.820676840328368, 17.15526367749359, 16.21916904622053, 16.173629035396914, 16.770205585418335, 16.122119690722744, 17.505373851010084, 16.72632773129504, 16.377510704563957, 16.747240451987167, 17.570356657573587, 15.120637227764378, 18.07931549590291, 17.235725887348835, 15.462676264026344, 14.939132364466069, 15.301995167131015, 17.835896009579873, 16.27441827482715, 17.950858002299086, 18.421500463965764, 19.429105153809363, 16.303316215805253, 16.778376161797844, 16.338612406797814, 16.34386936132808, 16.29514725749372, 17.636549897836197, 16.74981161790396, 17.94122485014668, 18.182409945047038, 17.10544808359443, 16.951587062198772, 16.27947662821186, 16.853836144812682, 17.102161061423043, 17.09265482967425, 16.777592804800566, 19.032832712277163, 17.432863833534384, 17.08800956276628, 16.81789022301569, 16.581930409297563, 16.319748416526885, 15.845637584776258, 18.89322546105059, 17.80011663058356, 18.34547843712296, 17.39519555491409, 17.343761089541037, 16.254390154723392, 16.59597806380279, 17.56573752987212, 17.590032882732405, 17.12827671102718, 16.445797611408405, 16.618011205900782, 17.569029444149148, 18.095188508325876, 17.780305811630672, 16.700163170210207, 17.10334890875713, 16.51050606340101, 16.46031471836254, 16.85090634204402, 16.51554908901043, 17.365453376824494, 16.52030115345195, 16.77527827644598, 17.69202013872208, 16.406355496370615, 17.115570565036812, 17.0614404839133, 16.790338544107218, 16.088296083839825, 16.745736932053173, 17.118954903885836, 16.433758082159365, 15.699188141192405, 17.901982477901843, 17.10915822973844, 17.881416210388913, 16.048351874860042, 17.535118764482366, 16.797942942178416, 16.736954741742537, 18.26241372146285, 15.666112784355285, 18.227704353819984, 14.953422726188887, 15.981648730818998, 16.746766446479022, 17.102567027598727, 18.35482016711212, 16.71451785339981, 15.179434730825301, 18.704838932361223, 17.197037049998197, 17.094981780752928, 16.01258662541406, 17.892393292886624, 16.389877980423496, 15.978153052832615, 16.001034760427526, 16.36903796835052, 16.762605725966964, 17.081771363188295, 17.128541135382903, 18.393196609573437, 17.556982758352635, 16.71232277018514, 16.713850682523482, 15.990367057671257, 16.32383462397833, 16.338568583177324, 17.901246125441855, 18.653322081775066, 16.763657175685147, 16.734294511404016, 17.123709316518596, 16.38873416400838, 16.413507374229436, 17.482257725272056, 17.457918787521738, 17.126898287367418, 17.094508316508357, 16.411513731999943, 17.50772144644543, 18.111449791988598, 17.11826386897117, 16.469010588609898, 16.48508923116621, 17.079282824151488, 15.87568728172809, 16.220152090640557, 15.191759571850527, 16.7764606509481, 17.127116215869787, 17.85403777231249, 16.71033861844492, 16.749792099975796, 17.097647522245364, 16.345277236223037, 17.870007460295753, 17.59522952214994, 17.16885688546164, 16.00065408030821, 16.740564833735878, 17.443745437799812, 16.368346701827456, 17.46133562363849, 16.409929606893886, 16.733217286966582, 17.117768105490654, 16.797971403661638, 17.46200441506103, 16.751434576219033, 15.603957784820794, 15.973669985159471, 16.74175681653744, 16.33393841328112, 18.862835374827856, 15.478242302660504, 16.266944313426823, 18.4653952895312, 18.45587064943928, 15.10823050609709, 16.749181608394263, 14.262290667983702, 17.612541691562793, 17.168500555139286, 18.072503273905465, 18.09857595836273, 18.011759794098985, 15.962739846755554, 15.883696087180693, 17.96520785596443, 16.293406347675194, 16.391954625596853, 16.345526293985596, 17.540366758652073, 17.088405155381764, 18.690136732976253, 17.47301581763132, 15.2543355883257, 16.33700267908366, 15.583569247864222, 18.281817951515198, 17.462995093643734, 15.994151071234265, 16.693805877420374, 14.845102980906171, 16.71401768132352, 16.36735636258835, 17.546412293221074, 18.795786452525544, 17.197168347548374, 17.177805470752087, 16.758494792756537, 16.70597837730024, 17.124776346873986, 17.046553710627528, 16.31535627487724, 16.684440109166754, 16.75908261821588, 16.014739608533745, 15.910008539392084, 15.880005215176315, 15.897851687602564, 16.682108050299863, 18.40938331827292, 15.893784634356503, 16.73034879286047, 16.737174311682463, 17.256339608517674, 15.775966281466307, 18.628963195763344, 17.558045414778697, 17.679902824316763, 16.28870451864743, 15.45741514958617, 16.618088707541744, 17.507942624918762, 18.002319102584426, 17.58277122220601, 17.03818664228797, 15.862585476660799, 17.22209906636501, 17.06346325354956, 16.04041101056636, 16.3608471501956, 17.982664818676863, 17.37856650022256, 16.00475991128456, 16.81681319787877, 17.48382426229401, 17.079584599677897, 17.5012910891455, 16.788487785131707, 15.704870781829719, 16.332623820952687, 16.760768468869493, 17.751130011458628, 17.420663132020977, 16.443915695785055, 17.065702133923132, 17.545904227214592, 18.582733280093805, 16.07820245884119, 15.64724361613992, 17.66867632446861, 18.41467791903316, 18.02755217947026, 17.428490790504107, 18.699444155052753, 16.359890644328058, 17.100978854184046, 17.950283208994005, 16.681041244879534, 16.523287007620745, 16.332642676892043, 17.054802841914615, 16.567238725514276, 18.069262147783654, 17.32756794119764, 16.861703701706908]",0.6075,0.0,0.0,0.0

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

nxfVM4DcwvNKHFGVND5TvC,U_9,autoencode,8,Amplitude,301,Nestrov Momentum,cross_entropy,"[ 0.8440733  -1.76954483 -0.80349045  0.68270965 -1.06316748  0.92557229
 -0.82630359 -1.29759468  1.68643716 -0.417228   -0.46488206  0.50987211]","[17.319101181810396, 17.322266019195304, 17.31000878774499, 17.28801920933664, 17.292689069836282, 17.307280437235452, 17.264122395860493, 17.30662506632681, 17.288067056254675, 17.277461471242166, 17.2446857765543, 17.28843245858148, 17.30119038261071, 17.300670084809703, 17.281059605214935, 17.274209445952586, 17.303584048124844, 17.28856159602339, 17.281628513763298, 17.28024233538131, 17.28522673044272, 17.29473108531944, 17.278049071484226, 17.299270600614943, 17.2994734210036, 17.259339127344965, 17.25531147718199, 17.271481235371287, 17.25453656284414, 17.270083094051046, 17.25844061220881, 17.202573336717816, 17.30408839864077, 17.237254025735254, 17.262869410377014, 17.194359904011144, 17.256886148666208, 17.26689763246003, 17.266231868002656, 17.272637455111596, 17.20248802874949, 17.29266561426324, 17.21885007225985, 17.170760481346253, 17.233372145997762, 17.288920666471025, 17.12680967989424, 17.03312887466337, 17.176007049338626, 17.216331979755495, 17.111368926017104, 17.32050553796248, 17.112531180948704, 17.32908256175859, 17.332165564399357, 17.223124657071715, 17.27165559784692, 17.12690960410617, 17.37176996747826, 17.139147538123655, 17.18110658756741, 16.898325326545976, 17.01759584045648, 17.071321673037264, 16.847513493101573, 16.900837820936474, 17.034636486060712, 17.02443181358909, 17.199780838599434, 16.67514231506957, 17.197199926253386, 17.75785222503143, 16.816402310929185, 17.05559930163927, 17.155307877076147, 16.591641303065767, 16.85781678484688, 17.150747125298658, 17.1476117503758, 17.135254814818254, 17.148114434941945, 17.338939489139804, 16.535685161528097, 16.713897200738202, 17.584141916707797, 17.36840817290642, 16.429800187483618, 17.6150050327529, 16.64403374051503, 17.129686807252217, 17.400075450284884, 17.14119269706608, 17.137301311079533, 17.144043276286997, 16.316000070200868, 16.566009800589168, 17.417458877477767, 16.273047486751814, 17.751084707835805, 17.133838948085792, 16.537583430937005, 17.742468695830528, 17.751271795193738, 16.539270236559478, 17.42937843015031, 18.583069543391016, 17.118566077828063, 17.395235381479566, 17.633239970146068, 16.607512445037266, 16.87209269355794, 18.47068941712553, 17.119440484192506, 17.105435380808622, 16.932302310686197, 16.592465674763393, 17.29652665802001, 17.09670808326973, 16.96206188887557, 17.10603243329231, 16.588163615940093, 16.77744818885042, 16.909167993992217, 16.91960393974927, 16.50222780120448, 17.55725107149586, 17.310760408132364, 17.352494264886484, 17.124293431691584, 16.877609727889087, 17.137065427581902, 15.910058342024891, 17.130025418179393, 16.86716195998445, 16.849741664465242, 17.690248747314694, 16.829198331117585, 17.13663734166403, 17.71081919582613, 17.113445878837947, 17.703601956923084, 15.73992151152225, 16.557527464050064, 17.718660199790264, 16.514761116232375, 17.107948771400775, 17.71639201468929, 18.604787180415183, 18.7932897764713, 16.8609067299277, 17.368450487651177, 16.41052059014559, 16.632573555691327, 16.65093249988103, 17.803665489658155, 16.435941475410242, 16.228321655461418, 16.638767573035285, 16.631768442737418, 17.356036269473297, 16.35583354652901, 16.599117882969324, 17.110968568272376, 17.64449762755165, 18.232714125847757, 16.57012568860762, 16.288760249637377, 16.794901520630017, 16.242588413520025, 15.917827011380533, 16.834160664905458, 16.465976491461838, 17.82907573058888, 18.481269753374836, 18.832724945441672, 16.822324986679497, 16.5010684893713, 16.178571359886696, 16.511630232384903, 15.837083003680304, 17.462041174276276, 16.46616463743872, 16.802423776337644, 16.798567606435455, 15.097492021639985, 17.169082156461656, 17.915279825396443, 16.44317142809974, 19.06453648416504, 16.813289750866463, 17.50972683850006, 16.80060368567639, 16.438638229185415, 16.79721443042297, 18.200834767255245, 18.153727483389584, 17.781073138209052, 17.76515563723436, 15.943957264902878, 17.684021261189436, 16.3031371605074, 16.30706290323448, 17.652820821105905, 18.207653986815355, 17.1355121025472, 16.0868622122455, 17.621763287708553, 17.363584255763556, 17.085829833654714, 15.917563214080486, 17.120859319718758, 16.891840670476373, 17.605975759488405, 17.607470962661157, 15.664130768181288, 16.858650561410364, 18.643640485185482, 16.109689523979082, 17.61852418089084, 17.123445002340066, 16.377129258348216, 17.123100509299398, 16.608373414230368, 15.832670831025904, 16.585923104713817, 17.397825921328614, 16.549360534892905, 17.695928844575455, 16.544737888703082, 17.14488892218809, 17.130955537548363, 17.12234079104093, 17.423855887261553, 16.50729013591339, 17.431544757911148, 17.122596569348435, 16.20516629097388, 17.43746829724583, 18.39743796389606, 17.413958341156523, 17.136099778603192, 16.81721192090301, 16.25274160114352, 16.506893391390307, 16.841149585615764, 16.83620438472107, 17.13022043932192, 17.445710405652786, 15.63148782173308, 16.816791720180174, 16.818402428845303, 17.794558807543662, 16.520315590684376, 17.457090003651967, 17.75634723617302, 16.177487023864845, 17.439936720218654, 16.17474564440193, 16.482172193534254, 17.780136939327083, 17.135068727040643, 16.46998335403204, 16.81203318606457, 15.50896938266984, 17.841023325590935, 15.76265908231224, 16.137272547193344, 17.88834149528628, 17.859659559196274, 17.130041495671275, 18.199828864685145, 16.11448714069172, 15.777459165722123, 17.48187447401125, 15.398967636305272, 18.21272110429147, 17.156174040196188, 15.774862984172605, 18.91513709017766, 17.120503073602407, 17.80641190709159, 19.09276784905791, 17.12097161833087, 17.420773017619798, 16.8527627522935, 16.586332660823793, 16.585859457055292, 16.85918120190156, 16.867752580079106, 17.37400950388993, 16.34388419508819, 16.106793811069423, 16.85877981631384, 16.066400405647908, 17.12774970735497, 17.394976287512254, 15.722281409359658, 16.260363520257012, 16.83415158616406, 17.1222358459707, 18.063273000947767]",0.59,0.0,0.0,0.0

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

